ds;sfp;slp;slp;ds;slp;slp;slp;sfp;sfp;slp;ds;sfp;slp;sfp;ds;sfp;slp;ds;sfp;ds;sfp;ds;slp;sfp;slp;ds;ds;sfp;sfp;ds;ds;slp;slp;sfp;slp;slp;sfp;sfp;ds;ds;slp;sfp;sfp;ds;ds;sfp;slp;ds;slp;ds;ds;slp;slp;slp;sfp;ds;slp;slp;sfp;slp;ds;sfp;slp;sfp;sfp;ds;sfp;sfp;ds;ds;slp;slp;slp;sfp;ds;ds;slp;sfp;ds;ds;ds;sfp;slp;slp;sfp;sfp;sfp;sfp;sfp;ds;slp;sfp;ds;sfp;slp;slp;sfp;slp;slp;,rp;lf(35):rp:rp;il(83):rp:rp;il(58):rp:rp;ds(81:rp:dr;ds(37:dr:dr;rp;lf(70):rp:dr;ds(57:dr:rp;dr;ds(6:dr:dr;ds(76:dr:dr;rp;lf(0):dr:dr;lf(11):rp:dr;rp;dr;il(6):dr:rp;lf(65):dr:rp;ds(19:rp:dr;rp;il(98):dr:dr;il(33):rp:dr;dr;ds(26:dr:rp;ds(80:dr:dr;ds(32:rp:rp;lf(38):dr:dr;lf(3):dr:dr;ds(22:dr:rp;ds(86:dr:rp;rp;ds(9:dr:dr;ds(99:rp:rp;rp;lf(33):rp:rp;dr;ds(73:rp:rp;lf(40):dr:dr;dr;ds(61:dr:rp;dr;ds(30:dr:dr;il(0):dr:dr;dr;rp;il(76):rp:rp;ds(2:rp:dr;ds(81:dr:rp;il(35):dr:rp;ds(44:rp:rp;lf(59):dr:dr;ds(82:rp:dr;il(3):dr:dr;lf(12):dr:dr;ds(79:rp:rp;rp;lf(34):dr:dr;rp;rp;lf(17):dr:dr;il(99):rp:dr;lf(23):dr:rp;lf(45):rp:dr;il(4):rp:rp;rp;il(22):rp:dr;dr;rp;il(40):dr:dr;lf(13):rp:rp;il(33):rp:dr;ds(40:dr:rp;lf(30):rp:dr;il(37):rp:dr;il(88):dr:dr;lf(67):rp:rp;rp;lf(20):dr:dr;dr;dr;ds(0:rp:dr;lf(36):rp:dr;lf(12):dr:rp;dr;il(78):dr:rp;il(59):rp:dr;il(94):rp:dr;ds(13:rp:dr;ds(19:rp:rp;il(82):rp:dr;il(48):dr:rp;lf(0):dr:dr;dr;dr;il(88):rp:rp;il(39):dr:dr;il(31):rp:dr;il(4):rp:rp;dr;,5224
sfp;ds;sfp;sfp;sfp;ds;slp;slp;slp;slp;sfp;sfp;ds;slp;slp;slp;slp;slp;ds;sfp;slp;slp;ds;sfp;slp;ds;slp;slp;slp;sfp;slp;sfp;sfp;sfp;sfp;sfp;ds;slp;slp;ds;slp;slp;sfp;ds;sfp;sfp;sfp;slp;ds;ds;slp;slp;slp;ds;sfp;ds;sfp;sfp;ds;sfp;ds;slp;slp;slp;ds;ds;ds;slp;sfp;ds;slp;ds;sfp;slp;ds;ds;ds;sfp;slp;sfp;ds;slp;slp;slp;ds;slp;ds;ds;ds;slp;sfp;sfp;slp;sfp;slp;sfp;ds;ds;ds;sfp;,il(94):dr:rp;il(89):rp:dr;lf(67):dr:rp;ds(5:rp:dr;il(86):dr:dr;il(24):dr:dr;ds(47:rp:rp;dr;ds(33:dr:dr;il(59):rp:rp;rp;il(64):rp:dr;il(6):dr:rp;il(17):rp:dr;rp;ds(3:rp:rp;il(12):dr:dr;ds(54:rp:rp;dr;dr;lf(40):rp:rp;lf(74):dr:dr;il(16):rp:rp;dr;il(41):rp:rp;lf(56):dr:dr;lf(27):rp:dr;ds(3:dr:dr;dr;lf(13):rp:dr;il(71):dr:rp;dr;lf(50):rp:dr;ds(92:dr:dr;il(45):dr:rp;ds(76:dr:dr;il(17):rp:dr;lf(10):dr:dr;rp;ds(16:dr:dr;lf(93):dr:rp;ds(21:dr:dr;ds(56:rp:rp;il(3):rp:rp;il(82):dr:rp;lf(26):dr:dr;lf(1):dr:rp;lf(19):dr:rp;ds(76:rp:dr;rp;rp;il(62):dr:rp;rp;lf(37):rp:dr;ds(13:dr:dr;lf(60):dr:rp;ds(75:dr:dr;ds(82:dr:rp;rp;dr;lf(31):dr:dr;lf(88):dr:rp;il(74):dr:dr;ds(52:dr:rp;il(22):dr:rp;ds(39:rp:rp;lf(1):dr:rp;il(80):rp:dr;dr;il(62):rp:rp;il(76):rp:dr;lf(77):rp:dr;il(80):rp:dr;rp;il(26):dr:rp;ds(67:dr:dr;ds(59:rp:rp;rp;dr;il(31):rp:dr;lf(63):rp:dr;ds(51:rp:dr;rp;il(61):rp:dr;ds(8:rp:dr;ds(69:rp:dr;il(60):rp:rp;rp;il(73):dr:dr;dr;lf(22):dr:dr;lf(31):rp:rp;lf(94):rp:rp;dr;lf(44):rp:rp;il(33):dr:rp;lf(69):rp:rp;rp;ds(3:rp:rp;il(81):dr:rp;,5581
sfp;slp;ds;slp;ds;slp;ds;slp;sfp;sfp;slp;slp;ds;slp;sfp;slp;ds;sfp;sfp;sfp;sfp;slp;ds;sfp;slp;sfp;slp;sfp;ds;ds;ds;slp;slp;sfp;slp;slp;ds;slp;ds;slp;ds;slp;ds;sfp;ds;slp;slp;sfp;sfp;sfp;slp;sfp;ds;sfp;ds;slp;sfp;sfp;slp;slp;ds;sfp;slp;sfp;slp;ds;ds;sfp;ds;sfp;slp;sfp;sfp;slp;sfp;slp;ds;slp;ds;sfp;slp;slp;slp;ds;slp;slp;ds;ds;ds;sfp;slp;sfp;slp;sfp;slp;slp;sfp;slp;sfp;ds;,ds(17:dr:dr;lf(79):dr:rp;il(16):rp:dr;dr;ds(5:rp:rp;dr;dr;il(18):dr:rp;ds(91:rp:dr;dr;il(69):dr:rp;rp;lf(16):rp:rp;dr;ds(6:dr:rp;lf(49):rp:dr;rp;dr;lf(90):rp:dr;il(58):dr:rp;ds(74:rp:dr;il(95):dr:rp;il(59):rp:dr;lf(26):dr:dr;il(33):dr:rp;rp;rp;ds(18:dr:rp;ds(89:rp:rp;rp;ds(96:dr:dr;il(55):dr:dr;ds(12:dr:dr;lf(72):rp:rp;lf(89):dr:rp;rp;dr;ds(85:dr:dr;lf(19):dr:rp;ds(23:dr:dr;ds(89:dr:dr;il(45):rp:rp;rp;ds(60:dr:dr;il(22):rp:dr;lf(14):rp:dr;dr;ds(59:dr:rp;dr;il(21):dr:rp;rp;il(38):rp:dr;ds(4:rp:rp;dr;ds(27:rp:rp;il(17):rp:rp;il(53):rp:rp;lf(40):rp:rp;il(4):rp:dr;lf(26):rp:rp;il(14):rp:rp;il(63):dr:dr;il(23):rp:rp;ds(71:rp:rp;ds(37:rp:dr;ds(29:rp:rp;dr;lf(38):dr:rp;il(0):rp:rp;il(35):rp:dr;dr;rp;rp;lf(39):dr:rp;il(63):dr:dr;ds(18:rp:rp;lf(39):dr:rp;dr;ds(49:dr:rp;dr;ds(54:rp:rp;lf(63):dr:dr;lf(91):rp:rp;il(43):dr:rp;il(71):rp:rp;il(51):rp:rp;ds(30:rp:dr;lf(0):rp:dr;rp;rp;il(35):dr:rp;ds(50:rp:rp;ds(20:rp:dr;il(44):dr:dr;il(70):dr:rp;dr;il(30):rp:rp;il(82):dr:rp;ds(75:dr:dr;rp;,5778
ds;ds;sfp;ds;sfp;slp;sfp;ds;ds;sfp;sfp;ds;sfp;slp;sfp;sfp;ds;slp;sfp;slp;sfp;slp;sfp;slp;sfp;ds;slp;sfp;slp;ds;slp;slp;sfp;sfp;ds;slp;slp;slp;sfp;slp;sfp;slp;sfp;slp;slp;slp;sfp;slp;sfp;sfp;slp;slp;slp;ds;sfp;slp;sfp;ds;sfp;ds;sfp;slp;slp;sfp;ds;sfp;slp;ds;ds;slp;slp;slp;sfp;sfp;sfp;slp;sfp;slp;ds;slp;sfp;slp;ds;ds;slp;slp;ds;sfp;sfp;ds;slp;sfp;ds;ds;sfp;ds;sfp;ds;slp;sfp;,lf(81):rp:dr;ds(94:dr:dr;ds(25:dr:dr;il(62):rp:dr;ds(19:dr:rp;il(6):dr:dr;il(91):rp:rp;ds(86:rp:rp;ds(91:dr:rp;ds(22:rp:rp;ds(51:rp:dr;dr;dr;ds(59:rp:dr;ds(13:dr:rp;lf(93):rp:dr;ds(41:rp:rp;lf(40):rp:rp;lf(49):dr:dr;ds(96:rp:dr;dr;lf(41):rp:dr;ds(12:dr:dr;lf(86):rp:dr;lf(5):rp:rp;rp;ds(15:dr:dr;dr;ds(23:dr:dr;lf(20):rp:rp;ds(63:dr:dr;il(58):rp:dr;rp;dr;dr;dr;lf(85):rp:dr;ds(53:rp:dr;dr;il(55):dr:dr;lf(67):dr:dr;ds(49:rp:rp;ds(41:rp:rp;lf(60):rp:dr;lf(81):rp:dr;lf(22):dr:rp;il(76):dr:rp;il(32):rp:dr;lf(9):dr:dr;dr;lf(94):dr:dr;il(33):dr:dr;dr;rp;il(44):dr:rp;lf(46):dr:rp;lf(49):rp:dr;il(95):rp:rp;ds(93:rp:dr;lf(61):rp:dr;dr;lf(27):dr:dr;lf(33):rp:rp;ds(45:rp:rp;il(64):rp:rp;ds(0:rp:dr;lf(52):dr:rp;lf(33):rp:dr;lf(0):dr:rp;lf(64):dr:rp;ds(94:rp:dr;il(25):rp:rp;dr;rp;ds(45:rp:rp;lf(45):rp:rp;ds(78:dr:dr;lf(67):rp:dr;ds(81:rp:dr;lf(52):dr:dr;il(97):rp:rp;il(89):dr:dr;ds(60:dr:rp;rp;ds(7:dr:dr;rp;dr;il(12):dr:dr;lf(20):dr:dr;dr;ds(85:rp:rp;il(37):dr:dr;ds(26:dr:rp;lf(75):rp:rp;il(86):dr:rp;rp;rp;lf(66):rp:dr;lf(70):dr:dr;ds(36:dr:rp;,5450
ds;ds;ds;slp;ds;slp;ds;sfp;sfp;slp;sfp;slp;sfp;ds;ds;sfp;slp;ds;slp;ds;ds;sfp;slp;sfp;ds;sfp;ds;sfp;sfp;sfp;slp;ds;slp;slp;slp;slp;slp;sfp;slp;slp;sfp;ds;ds;slp;sfp;ds;slp;ds;sfp;slp;ds;sfp;slp;ds;ds;ds;sfp;sfp;ds;slp;ds;slp;ds;sfp;ds;slp;ds;sfp;sfp;sfp;ds;slp;slp;sfp;slp;ds;slp;sfp;sfp;slp;ds;ds;ds;ds;slp;ds;slp;slp;ds;slp;slp;slp;slp;ds;slp;sfp;slp;sfp;ds;slp;,lf(55):rp:dr;lf(36):rp:rp;ds(12:rp:rp;ds(66:rp:rp;dr;il(9):rp:rp;dr;rp;rp;dr;il(69):dr:rp;dr;il(55):rp:rp;ds(62:dr:rp;lf(20):rp:rp;lf(82):dr:dr;lf(15):dr:dr;rp;ds(93:dr:dr;lf(60):dr:dr;il(59):rp:dr;ds(95:dr:dr;il(4):rp:dr;rp;lf(71):rp:dr;lf(48):rp:rp;ds(5:rp:rp;il(81):rp:rp;lf(88):dr:dr;lf(81):dr:dr;dr;lf(49):dr:dr;rp;ds(8:dr:rp;il(49):dr:rp;lf(34):dr:dr;ds(57:dr:dr;dr;ds(26:rp:dr;ds(95:rp:dr;lf(61):dr:rp;il(46):rp:rp;il(88):rp:dr;il(35):rp:rp;lf(48):rp:dr;ds(16:rp:rp;ds(42:rp:rp;lf(20):dr:rp;rp;lf(73):rp:rp;il(62):rp:dr;ds(90:dr:dr;dr;il(89):rp:rp;ds(57:dr:rp;lf(89):rp:rp;lf(41):rp:dr;il(80):rp:dr;il(74):dr:dr;lf(35):dr:rp;ds(74:dr:rp;ds(13:dr:dr;ds(14:rp:dr;lf(25):dr:dr;il(58):dr:rp;ds(4:dr:dr;rp;rp;lf(16):rp:dr;il(43):dr:rp;dr;il(29):rp:dr;ds(18:rp:rp;il(80):dr:dr;ds(12:rp:dr;il(94):dr:rp;il(83):rp:rp;dr;lf(18):rp:dr;ds(41:rp:dr;il(79):dr:rp;il(31):rp:dr;lf(88):dr:dr;ds(31:rp:rp;ds(81:dr:dr;ds(6:rp:rp;il(47):dr:rp;il(57):rp:dr;rp;ds(86:rp:dr;lf(61):rp:rp;ds(88:rp:dr;ds(82:rp:rp;dr;ds(79:dr:dr;il(14):rp:dr;rp;il(47):dr:dr;lf(95):dr:rp;rp;,5427
slp;ds;sfp;slp;ds;slp;ds;slp;ds;sfp;slp;sfp;ds;sfp;sfp;ds;ds;ds;ds;sfp;slp;sfp;sfp;sfp;sfp;ds;slp;ds;ds;sfp;ds;ds;ds;sfp;ds;sfp;slp;sfp;sfp;sfp;sfp;sfp;sfp;slp;ds;slp;sfp;ds;sfp;slp;ds;sfp;sfp;sfp;sfp;sfp;slp;ds;ds;sfp;slp;slp;ds;slp;sfp;sfp;ds;sfp;slp;slp;sfp;slp;ds;ds;sfp;sfp;ds;ds;sfp;sfp;ds;slp;sfp;ds;ds;sfp;sfp;sfp;slp;ds;sfp;ds;slp;slp;ds;slp;slp;sfp;sfp;sfp;,il(33):rp:rp;lf(24):dr:dr;lf(68):rp:dr;lf(10):rp:dr;ds(12:rp:dr;lf(70):dr:rp;lf(37):rp:rp;ds(69:dr:rp;il(97):dr:rp;ds(25:rp:rp;il(37):dr:dr;ds(3:dr:rp;ds(58:dr:rp;il(50):dr:rp;ds(38:rp:dr;il(60):rp:dr;rp;dr;ds(1:rp:rp;ds(8:rp:rp;il(59):dr:dr;ds(27:rp:dr;rp;lf(52):dr:rp;il(27):dr:rp;lf(86):dr:dr;rp;ds(30:dr:rp;ds(4:dr:dr;ds(76:dr:dr;ds(21:rp:rp;ds(59:rp:rp;lf(39):dr:dr;il(25):rp:dr;ds(12:dr:dr;il(32):dr:rp;il(1):rp:rp;dr;il(49):rp:dr;lf(13):dr:rp;ds(35:dr:dr;lf(24):rp:dr;ds(29:dr:dr;lf(8):rp:dr;il(24):dr:dr;dr;ds(6:rp:rp;rp;ds(57:rp:dr;dr;lf(65):rp:dr;rp;il(81):dr:rp;rp;ds(58:dr:rp;lf(30):rp:dr;rp;rp;rp;il(72):rp:dr;il(22):rp:rp;rp;dr;dr;dr;lf(99):rp:rp;ds(66:dr:dr;ds(23:dr:dr;ds(46:rp:rp;dr;ds(24:dr:rp;rp;il(3):dr:dr;il(12):dr:dr;rp;lf(64):rp:dr;rp;lf(39):rp:dr;dr;ds(69:dr:rp;ds(90:dr:dr;lf(3):rp:rp;lf(95):dr:dr;il(51):rp:rp;lf(28):dr:rp;dr;lf(29):rp:rp;ds(83:rp:dr;il(74):dr:dr;ds(65:rp:dr;il(42):dr:rp;ds(89:rp:rp;lf(18):dr:dr;lf(13):rp:rp;ds(13:rp:dr;ds(5:rp:rp;rp;rp;ds(31:rp:dr;lf(26):rp:rp;,3530
ds;ds;sfp;sfp;slp;slp;slp;sfp;ds;slp;ds;ds;sfp;sfp;ds;ds;slp;ds;slp;sfp;slp;sfp;sfp;ds;slp;slp;ds;slp;slp;slp;sfp;slp;sfp;sfp;slp;sfp;sfp;slp;ds;ds;ds;ds;ds;slp;slp;sfp;ds;sfp;slp;sfp;slp;slp;sfp;ds;slp;ds;slp;sfp;ds;slp;slp;slp;ds;sfp;slp;slp;sfp;ds;ds;slp;slp;slp;ds;slp;slp;sfp;sfp;ds;slp;ds;ds;slp;sfp;slp;slp;slp;slp;ds;sfp;slp;ds;ds;ds;slp;sfp;sfp;slp;ds;ds;slp;,ds(31:rp:rp;lf(11):dr:dr;il(65):rp:rp;lf(34):rp:dr;ds(67:dr:rp;lf(95):rp:dr;il(98):dr:dr;lf(5):dr:rp;il(73):dr:rp;ds(34:rp:dr;lf(71):rp:dr;dr;dr;lf(71):rp:rp;ds(11:dr:rp;ds(21:rp:dr;il(72):dr:rp;lf(58):rp:dr;dr;ds(97:dr:dr;lf(26):dr:rp;rp;lf(99):dr:dr;dr;lf(36):rp:rp;ds(26:dr:rp;rp;ds(97:dr:rp;dr;il(32):rp:dr;il(11):rp:dr;lf(43):dr:dr;lf(75):rp:rp;il(76):dr:dr;lf(37):rp:rp;dr;lf(22):rp:rp;il(22):rp:dr;il(88):dr:rp;dr;dr;ds(36:dr:rp;il(82):rp:dr;il(24):dr:dr;lf(16):rp:rp;il(29):dr:dr;il(22):rp:dr;lf(6):rp:rp;lf(92):dr:dr;il(13):rp:rp;il(54):rp:rp;lf(81):dr:rp;il(92):rp:rp;lf(67):rp:dr;ds(69:dr:rp;lf(82):dr:dr;ds(97:dr:rp;il(77):rp:dr;rp;ds(18:rp:dr;il(94):rp:rp;dr;lf(67):dr:rp;ds(73:rp:dr;lf(61):dr:dr;ds(87:dr:dr;il(20):dr:rp;ds(14:dr:dr;dr;ds(62:dr:rp;lf(19):dr:rp;rp;il(80):rp:rp;il(91):rp:rp;ds(41:rp:dr;ds(5:dr:dr;dr;il(49):dr:rp;il(79):dr:dr;lf(60):rp:dr;dr;rp;il(68):dr:rp;il(28):rp:rp;dr;dr;ds(60:rp:dr;lf(43):dr:rp;rp;lf(82):rp:dr;lf(98):dr:rp;lf(15):rp:rp;ds(9:rp:rp;dr;il(99):dr:rp;ds(88:rp:rp;il(11):rp:dr;ds(86:dr:rp;il(92):dr:rp;lf(76):dr:rp;,6246
sfp;sfp;sfp;sfp;ds;sfp;ds;slp;ds;slp;sfp;slp;sfp;ds;sfp;ds;sfp;ds;slp;ds;slp;sfp;sfp;slp;sfp;sfp;ds;slp;slp;ds;sfp;sfp;slp;slp;sfp;sfp;ds;slp;ds;sfp;ds;sfp;sfp;slp;sfp;ds;slp;sfp;slp;ds;sfp;slp;sfp;ds;slp;sfp;sfp;ds;sfp;slp;ds;ds;ds;slp;ds;ds;ds;ds;slp;sfp;ds;sfp;slp;ds;ds;slp;slp;sfp;ds;ds;ds;ds;sfp;ds;ds;sfp;slp;ds;slp;ds;sfp;sfp;ds;ds;slp;ds;ds;sfp;ds;slp;,ds(48:rp:rp;dr;lf(89):rp:rp;rp;ds(53:dr:rp;ds(9:dr:rp;rp;dr;il(10):dr:rp;dr;il(27):dr:rp;il(23):dr:rp;il(13):rp:rp;il(27):dr:rp;il(77):rp:dr;lf(45):rp:dr;rp;dr;lf(19):rp:dr;lf(73):dr:dr;il(91):rp:rp;lf(74):dr:dr;rp;ds(57:dr:dr;il(89):rp:dr;il(91):rp:rp;ds(44:dr:dr;lf(16):dr:rp;rp;il(69):dr:rp;il(29):rp:dr;il(62):rp:dr;il(15):dr:dr;rp;ds(47:rp:rp;dr;lf(90):dr:rp;lf(6):dr:rp;rp;lf(29):rp:dr;il(60):rp:dr;lf(71):dr:dr;lf(31):dr:rp;rp;ds(8:dr:rp;ds(21:rp:dr;lf(33):rp:dr;il(18):dr:dr;ds(77:dr:rp;ds(97:rp:dr;rp;rp;rp;il(35):dr:rp;ds(92:dr:dr;dr;lf(27):rp:dr;il(93):rp:rp;lf(3):rp:dr;lf(58):rp:dr;il(37):dr:dr;lf(94):dr:dr;il(15):rp:rp;ds(60:dr:dr;lf(58):dr:dr;lf(41):dr:rp;il(36):dr:dr;il(36):dr:rp;dr;lf(33):dr:dr;rp;dr;rp;dr;il(52):dr:dr;ds(57:dr:rp;ds(36:rp:rp;rp;ds(77:rp:rp;dr;lf(64):rp:dr;lf(93):dr:dr;ds(34:rp:rp;lf(23):rp:rp;lf(75):dr:rp;il(43):rp:rp;dr;lf(86):dr:rp;rp;ds(75:dr:rp;ds(24:rp:dr;lf(9):dr:rp;ds(45:rp:dr;dr;il(2):rp:dr;ds(19:dr:dr;lf(30):rp:rp;lf(62):dr:rp;ds(20:rp:dr;dr;,3819
ds;sfp;ds;slp;sfp;slp;sfp;slp;slp;ds;sfp;sfp;ds;sfp;slp;sfp;slp;slp;sfp;ds;sfp;ds;ds;slp;ds;ds;slp;slp;ds;sfp;sfp;slp;slp;ds;ds;ds;sfp;ds;sfp;ds;ds;ds;slp;ds;sfp;ds;slp;ds;sfp;sfp;ds;slp;slp;ds;slp;sfp;slp;sfp;sfp;sfp;slp;sfp;slp;slp;ds;slp;ds;slp;ds;sfp;sfp;sfp;ds;sfp;ds;sfp;sfp;slp;slp;sfp;ds;sfp;slp;ds;slp;sfp;ds;ds;ds;sfp;sfp;sfp;sfp;ds;ds;ds;ds;sfp;slp;slp;,lf(9):dr:rp;ds(19:rp:dr;ds(97:dr:dr;il(10):dr:dr;rp;dr;rp;il(11):rp:rp;lf(25):dr:rp;dr;il(7):rp:rp;ds(14:dr:dr;il(11):dr:rp;lf(21):rp:dr;dr;dr;lf(16):dr:rp;dr;il(81):dr:rp;rp;ds(74:dr:dr;ds(20:rp:rp;il(64):rp:dr;dr;il(16):rp:rp;rp;ds(63:dr:rp;lf(45):rp:dr;il(89):rp:dr;il(67):rp:dr;ds(49:rp:rp;lf(75):rp:rp;dr;lf(33):dr:rp;rp;il(55):dr:dr;il(28):dr:rp;rp;lf(81):dr:dr;lf(19):dr:rp;dr;lf(40):rp:dr;lf(10):dr:dr;dr;lf(91):rp:dr;lf(75):dr:rp;dr;lf(34):rp:dr;lf(57):dr:rp;ds(51:dr:dr;ds(20:dr:rp;il(50):rp:dr;lf(88):rp:dr;dr;ds(42:rp:dr;ds(59:rp:dr;rp;ds(44:rp:dr;rp;lf(42):dr:rp;lf(84):dr:rp;ds(39:dr:rp;il(4):rp:dr;dr;rp;dr;ds(72:dr:dr;lf(8):dr:dr;dr;rp;ds(72:dr:rp;rp;lf(18):dr:dr;lf(61):rp:rp;ds(97:dr:rp;rp;ds(0:dr:rp;dr;dr;dr;ds(84:rp:rp;rp;il(87):dr:dr;ds(11:rp:dr;ds(47:rp:rp;ds(70:rp:rp;il(33):rp:rp;ds(62:dr:dr;dr;il(82):dr:rp;ds(58:rp:rp;ds(95:rp:rp;lf(51):dr:rp;il(47):dr:rp;il(73):dr:rp;ds(29:rp:rp;ds(99:dr:rp;lf(53):rp:dr;il(21):dr:dr;lf(62):dr:dr;,4310
ds;ds;sfp;sfp;ds;slp;sfp;sfp;slp;sfp;sfp;sfp;sfp;ds;sfp;sfp;slp;sfp;sfp;ds;sfp;slp;sfp;ds;ds;slp;sfp;ds;ds;sfp;ds;slp;slp;sfp;ds;ds;ds;sfp;slp;sfp;sfp;sfp;slp;slp;slp;ds;slp;slp;sfp;slp;ds;ds;sfp;slp;sfp;ds;sfp;sfp;ds;slp;ds;ds;slp;ds;ds;sfp;ds;sfp;ds;sfp;slp;ds;slp;slp;ds;sfp;ds;slp;slp;sfp;slp;ds;slp;slp;sfp;sfp;slp;ds;sfp;slp;ds;ds;sfp;slp;ds;sfp;sfp;slp;sfp;sfp;,ds(30:rp:dr;dr;lf(34):rp:rp;lf(82):rp:rp;rp;rp;lf(53):dr:rp;ds(26:dr:dr;il(35):dr:rp;ds(64:dr:rp;il(59):dr:dr;il(54):rp:rp;il(34):dr:rp;lf(97):dr:dr;il(82):rp:rp;il(29):dr:rp;rp;ds(97:rp:rp;il(32):dr:dr;dr;rp;lf(81):rp:rp;ds(89:dr:dr;rp;il(89):rp:rp;il(46):dr:rp;ds(38:dr:dr;lf(82):dr:rp;lf(38):rp:rp;dr;il(2):rp:dr;lf(68):rp:rp;dr;dr;lf(27):dr:rp;rp;il(32):rp:dr;il(67):rp:dr;il(68):dr:rp;ds(99:rp:rp;ds(18:rp:dr;ds(28:dr:dr;il(35):dr:dr;dr;rp;ds(91:dr:dr;lf(89):dr:dr;ds(31:dr:rp;lf(28):dr:dr;ds(10:rp:dr;ds(24:dr:dr;il(66):dr:dr;il(1):rp:dr;dr;il(63):dr:dr;dr;rp;il(60):rp:dr;il(25):rp:dr;ds(67:rp:rp;il(13):dr:rp;il(97):rp:rp;lf(72):rp:rp;ds(20:rp:dr;rp;ds(80:rp:rp;lf(0):rp:rp;ds(48:dr:rp;ds(14:dr:rp;dr;dr;dr;il(21):rp:rp;rp;il(38):dr:rp;rp;ds(3:rp:rp;ds(47:rp:dr;il(82):rp:dr;ds(25:dr:dr;rp;dr;il(25):rp:rp;ds(36:dr:rp;lf(29):dr:dr;il(23):dr:dr;ds(85:rp:rp;ds(1:dr:dr;ds(46:dr:rp;il(87):dr:rp;il(92):rp:rp;il(47):dr:rp;il(88):dr:dr;il(82):dr:rp;rp;il(38):rp:rp;lf(57):dr:rp;lf(40):rp:dr;rp;dr;,4309
sfp;ds;slp;slp;sfp;sfp;ds;slp;ds;sfp;ds;slp;ds;slp;slp;sfp;slp;sfp;ds;slp;sfp;ds;slp;ds;sfp;slp;ds;ds;slp;sfp;sfp;slp;sfp;sfp;slp;slp;ds;sfp;slp;slp;sfp;sfp;ds;ds;slp;ds;sfp;slp;sfp;ds;sfp;ds;slp;ds;slp;slp;sfp;slp;ds;ds;sfp;ds;ds;sfp;sfp;slp;sfp;ds;slp;sfp;sfp;slp;sfp;sfp;ds;sfp;ds;sfp;slp;slp;sfp;slp;ds;ds;sfp;slp;slp;ds;sfp;slp;slp;slp;sfp;ds;slp;ds;ds;slp;ds;sfp;,lf(88):dr:rp;il(63):rp:rp;dr;lf(73):dr:rp;ds(63:rp:rp;il(59):dr:rp;lf(92):dr:rp;ds(22:rp:rp;ds(6:dr:dr;dr;rp;lf(4):dr:dr;lf(57):dr:rp;rp;lf(43):rp:rp;il(16):dr:rp;ds(74:dr:dr;lf(19):dr:rp;il(56):dr:rp;ds(55:dr:dr;dr;ds(28:dr:rp;rp;rp;lf(60):rp:dr;dr;il(23):dr:rp;ds(91:dr:dr;ds(26:dr:rp;il(53):rp:rp;ds(2:rp:dr;ds(9:rp:rp;rp;ds(99:rp:rp;il(47):rp:rp;il(75):rp:dr;il(26):dr:rp;ds(0:dr:rp;il(92):dr:dr;il(33):dr:rp;il(12):rp:dr;il(31):dr:dr;il(98):dr:dr;ds(2:rp:dr;rp;ds(6:dr:rp;dr;ds(55:dr:rp;il(7):dr:dr;lf(33):rp:rp;il(21):rp:rp;dr;il(64):dr:dr;il(49):rp:rp;lf(72):rp:rp;il(63):rp:rp;ds(71:rp:rp;lf(58):dr:dr;ds(49:dr:rp;rp;rp;lf(51):rp:rp;rp;lf(92):dr:dr;il(79):dr:dr;dr;rp;lf(14):dr:dr;dr;il(12):rp:dr;il(46):dr:rp;rp;ds(25:rp:dr;ds(48:rp:dr;lf(71):dr:dr;ds(50:dr:dr;lf(93):dr:dr;il(94):dr:dr;ds(88:rp:rp;lf(66):rp:rp;dr;il(66):dr:dr;il(5):rp:dr;lf(55):rp:rp;lf(78):rp:rp;lf(1):rp:rp;il(79):dr:dr;dr;ds(85:rp:rp;lf(86):rp:dr;il(30):rp:rp;ds(99:dr:rp;il(44):dr:dr;ds(93:rp:rp;il(12):dr:dr;rp;ds(2:dr:rp;ds(11:rp:dr;lf(0):dr:rp;ds(85:dr:dr;,5372
